,protein_id,path_id,main,sub,path,ecpath
2506,WP_011133331.1,K04043,09160 Human Diseases,09171 Infectious disease: bacterial,05152 Tuberculosis [PATH:ko05152],"K04043  dnaK, HSPA9; molecular chaperone DnaK"
2507,WP_011133331.1,K04043,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03019 Messenger RNA biogenesis [BR:ko03019],"K04043  dnaK, HSPA9; molecular chaperone DnaK"
2508,WP_011133331.1,K04043,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03110 Chaperones and folding catalysts [BR:ko03110],"K04043  dnaK, HSPA9; molecular chaperone DnaK"
2509,WP_011133331.1,K04043,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03029 Mitochondrial biogenesis [BR:ko03029],"K04043  dnaK, HSPA9; molecular chaperone DnaK"
2510,WP_011133331.1,K04043,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,04147 Exosome [BR:ko04147],"K04043  dnaK, HSPA9; molecular chaperone DnaK"
2511,WP_011133332.1,K00014,09100 Metabolism,09105 Amino acid metabolism,"00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ko00400]",K00014  aroE; shikimate dehydrogenase [EC:1.1.1.25]
2512,WP_011133332.1,K00014,09100 Metabolism,09110 Biosynthesis of other secondary metabolites,00999 Biosynthesis of various plant secondary metabolites [PATH:ko00999],K00014  aroE; shikimate dehydrogenase [EC:1.1.1.25]
2513,WP_011133333.1,K02990,09120 Genetic Information Processing,09122 Translation,03010 Ribosome [PATH:ko03010],"K02990  RP-S6, MRPS6, rpsF; small subunit ribosomal protein S6"
2514,WP_011133333.1,K02990,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03011 Ribosome [BR:ko03011],"K02990  RP-S6, MRPS6, rpsF; small subunit ribosomal protein S6"
2515,WP_011133333.1,K02990,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03029 Mitochondrial biogenesis [BR:ko03029],"K02990  RP-S6, MRPS6, rpsF; small subunit ribosomal protein S6"
2516,WP_011133334.1,K01940,09100 Metabolism,09105 Amino acid metabolism,"00250 Alanine, aspartate and glutamate metabolism [PATH:ko00250]","K01940  argG, ASS1; argininosuccinate synthase [EC:6.3.4.5]"
2517,WP_011133334.1,K01940,09100 Metabolism,09105 Amino acid metabolism,00220 Arginine biosynthesis [PATH:ko00220],"K01940  argG, ASS1; argininosuccinate synthase [EC:6.3.4.5]"
2518,WP_011133334.1,K01940,09160 Human Diseases,09166 Cardiovascular disease,05418 Fluid shear stress and atherosclerosis [PATH:ko05418],"K01940  argG, ASS1; argininosuccinate synthase [EC:6.3.4.5]"
2519,WP_011133334.1,K01940,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,04147 Exosome [BR:ko04147],"K01940  argG, ASS1; argininosuccinate synthase [EC:6.3.4.5]"
2520,WP_011133335.1,,,,,
2521,WP_011133337.1,,,,,
2522,WP_011133339.1,K03701,09120 Genetic Information Processing,09124 Replication and repair,03420 Nucleotide excision repair [PATH:ko03420],K03701  uvrA; excinuclease ABC subunit A
2523,WP_011133339.1,K03701,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03400 DNA repair and recombination proteins [BR:ko03400],K03701  uvrA; excinuclease ABC subunit A
2524,WP_011133340.1,K03631,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03400 DNA repair and recombination proteins [BR:ko03400],K03631  recN; DNA repair protein RecN (Recombination protein N)
2525,WP_011133341.1,,,,,
2526,WP_011133342.1,,,,,
2527,WP_011133343.1,K01733,09100 Metabolism,09105 Amino acid metabolism,"00260 Glycine, serine and threonine metabolism [PATH:ko00260]",K01733  thrC; threonine synthase [EC:4.2.3.1]
2528,WP_011133343.1,K01733,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00750 Vitamin B6 metabolism [PATH:ko00750],K01733  thrC; threonine synthase [EC:4.2.3.1]
2529,WP_011376303.1,K03689,09100 Metabolism,09102 Energy metabolism,00195 Photosynthesis [PATH:ko00195],K03689  petN; cytochrome b6-f complex subunit 8
2530,WP_011376303.1,K03689,09180 Brite Hierarchies,09181 Protein families: metabolism,00194 Photosynthesis proteins [BR:ko00194],K03689  petN; cytochrome b6-f complex subunit 8
2531,WP_011819648.1,K02707,09100 Metabolism,09102 Energy metabolism,00195 Photosynthesis [PATH:ko00195],K02707  psbE; photosystem II cytochrome b559 subunit alpha
2532,WP_011819648.1,K02707,09180 Brite Hierarchies,09181 Protein families: metabolism,00194 Photosynthesis proteins [BR:ko00194],K02707  psbE; photosystem II cytochrome b559 subunit alpha
2533,WP_011819929.1,K04027,09190 Not Included in Pathway or Brite,09191 Unclassified: metabolism,99985 Amino acid metabolism,K04027  eutM; ethanolamine utilization protein EutM
2534,WP_011820175.1,,,,,
2535,WP_036930265.1,,,,,
2536,WP_036930268.1,,,,,
2537,WP_036930275.1,,,,,
2538,WP_036930277.1,,,,,
2539,WP_036930278.1,,,,,
2540,WP_036930280.1,,,,,
2541,WP_036930282.1,,,,,
2542,WP_036930285.1,,,,,
2543,WP_036930287.1,,,,,
2544,WP_036930289.1,,,,,
2545,WP_036930291.1,K05540,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03016 Transfer RNA biogenesis [BR:ko03016],K05540  dusB; tRNA-dihydrouridine synthase B [EC:1.-.-.-]
2546,WP_036930293.1,,,,,
2547,WP_036930300.1,,,,,
2548,WP_036930301.1,,,,,
2549,WP_036930302.1,,,,,
2550,WP_036930310.1,,,,,
2551,WP_036930312.1,K11959,09130 Environmental Information Processing,09131 Membrane transport,02010 ABC transporters [PATH:ko02010],K11959  urtA; urea transport system substrate-binding protein
2552,WP_036930312.1,K11959,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02000 Transporters [BR:ko02000],K11959  urtA; urea transport system substrate-binding protein
2553,WP_036930317.1,K09835,09100 Metabolism,09109 Metabolism of terpenoids and polyketides,00906 Carotenoid biosynthesis [PATH:ko00906],"K09835  crtISO, crtH; prolycopene isomerase [EC:5.2.1.13]"
2554,WP_036930320.1,,,,,
2555,WP_036930323.1,,,,,
2556,WP_036930325.1,K00852,09100 Metabolism,09101 Carbohydrate metabolism,00030 Pentose phosphate pathway [PATH:ko00030],"K00852  rbsK, RBKS; ribokinase [EC:2.7.1.15]"
2557,WP_036930329.1,,,,,
2558,WP_036930333.1,,,,,
2559,WP_036930346.1,K00432,09100 Metabolism,09103 Lipid metabolism,00590 Arachidonic acid metabolism [PATH:ko00590],"K00432  gpx, btuE, bsaA; glutathione peroxidase [EC:1.11.1.9]"
2560,WP_036930346.1,K00432,09100 Metabolism,09106 Metabolism of other amino acids,00480 Glutathione metabolism [PATH:ko00480],"K00432  gpx, btuE, bsaA; glutathione peroxidase [EC:1.11.1.9]"
2561,WP_036930346.1,K00432,09150 Organismal Systems,09152 Endocrine system,04918 Thyroid hormone synthesis [PATH:ko04918],"K00432  gpx, btuE, bsaA; glutathione peroxidase [EC:1.11.1.9]"
2562,WP_036930346.1,K00432,09160 Human Diseases,09164 Neurodegenerative disease,05014 Amyotrophic lateral sclerosis [PATH:ko05014],"K00432  gpx, btuE, bsaA; glutathione peroxidase [EC:1.11.1.9]"
2563,WP_036930346.1,K00432,09160 Human Diseases,09164 Neurodegenerative disease,05016 Huntington disease [PATH:ko05016],"K00432  gpx, btuE, bsaA; glutathione peroxidase [EC:1.11.1.9]"
2564,WP_036930346.1,K00432,09160 Human Diseases,09164 Neurodegenerative disease,05022 Pathways of neurodegeneration - multiple diseases [PATH:ko05022],"K00432  gpx, btuE, bsaA; glutathione peroxidase [EC:1.11.1.9]"
2565,WP_036930349.1,,,,,
2566,WP_036930362.1,K04487,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00730 Thiamine metabolism [PATH:ko00730],"K04487  iscS, NFS1; cysteine desulfurase [EC:2.8.1.7]"
2567,WP_036930362.1,K04487,09120 Genetic Information Processing,"09123 Folding, sorting and degradation",04122 Sulfur relay system [PATH:ko04122],"K04487  iscS, NFS1; cysteine desulfurase [EC:2.8.1.7]"
2568,WP_036930362.1,K04487,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03016 Transfer RNA biogenesis [BR:ko03016],"K04487  iscS, NFS1; cysteine desulfurase [EC:2.8.1.7]"
2569,WP_036930362.1,K04487,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03029 Mitochondrial biogenesis [BR:ko03029],"K04487  iscS, NFS1; cysteine desulfurase [EC:2.8.1.7]"
2570,WP_036930362.1,K04487,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02048 Prokaryotic defense system [BR:ko02048],"K04487  iscS, NFS1; cysteine desulfurase [EC:2.8.1.7]"
2571,WP_036930370.1,K00858,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00760 Nicotinate and nicotinamide metabolism [PATH:ko00760],"K00858  ppnK, NADK; NAD+ kinase [EC:2.7.1.23]"
2572,WP_036930376.1,,,,,
2573,WP_036930386.1,,,,,
2574,WP_036930389.1,,,,,
2575,WP_036930392.1,,,,,
2576,WP_036930395.1,,,,,
2577,WP_036930396.1,K03529,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03036 Chromosome and associated proteins [BR:ko03036],K03529  smc; chromosome segregation protein
2578,WP_036930400.1,K00620,09100 Metabolism,09105 Amino acid metabolism,00220 Arginine biosynthesis [PATH:ko00220],K00620  argJ; glutamate N-acetyltransferase / amino-acid N-acetyltransferase [EC:2.3.1.35 2.3.1.1]
2579,WP_036930403.1,,,,,
2580,WP_036930409.1,K01911,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00130 Ubiquinone and other terpenoid-quinone biosynthesis [PATH:ko00130],K01911  menE; o-succinylbenzoate---CoA ligase [EC:6.2.1.26]
2581,WP_036930414.1,,,,,
2582,WP_036930417.1,K07058,09190 Not Included in Pathway or Brite,09194 Poorly characterized,99996 General function prediction only,K07058  K07058; membrane protein
2583,WP_036930434.1,,,,,
2584,WP_036930448.1,K05516,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03110 Chaperones and folding catalysts [BR:ko03110],K05516  cbpA; curved DNA-binding protein
2585,WP_036930448.1,K05516,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03036 Chromosome and associated proteins [BR:ko03036],K05516  cbpA; curved DNA-binding protein
2586,WP_036930451.1,K07259,09100 Metabolism,09107 Glycan biosynthesis and metabolism,00550 Peptidoglycan biosynthesis [PATH:ko00550],K07259  dacB; serine-type D-Ala-D-Ala carboxypeptidase/endopeptidase (penicillin-binding protein 4) [EC:3.4.16.4 3.4.21.-]
2587,WP_036930451.1,K07259,09180 Brite Hierarchies,09181 Protein families: metabolism,01002 Peptidases and inhibitors [BR:ko01002],K07259  dacB; serine-type D-Ala-D-Ala carboxypeptidase/endopeptidase (penicillin-binding protein 4) [EC:3.4.16.4 3.4.21.-]
2588,WP_036930451.1,K07259,09180 Brite Hierarchies,09181 Protein families: metabolism,01011 Peptidoglycan biosynthesis and degradation proteins [BR:ko01011],K07259  dacB; serine-type D-Ala-D-Ala carboxypeptidase/endopeptidase (penicillin-binding protein 4) [EC:3.4.16.4 3.4.21.-]
2589,WP_036930458.1,,,,,
2590,WP_036930462.1,K00648,09100 Metabolism,09103 Lipid metabolism,00061 Fatty acid biosynthesis [PATH:ko00061],K00648  fabH; 3-oxoacyl-[acyl-carrier-protein] synthase III [EC:2.3.1.180]
2591,WP_036930462.1,K00648,09180 Brite Hierarchies,09181 Protein families: metabolism,01004 Lipid biosynthesis proteins [BR:ko01004],K00648  fabH; 3-oxoacyl-[acyl-carrier-protein] synthase III [EC:2.3.1.180]
2592,WP_036930465.1,,,,,
2593,WP_036930468.1,,,,,
2594,WP_036930471.1,K08973,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00860 Porphyrin metabolism [PATH:ko00860],K08973  hemJ; protoporphyrinogen IX oxidase [EC:1.3.99.-]
2595,WP_036930476.1,K06147,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02000 Transporters [BR:ko02000],"K06147  ABCB-BAC; ATP-binding cassette, subfamily B, bacterial"
2596,WP_036930477.1,,,,,
2597,WP_036930485.1,,,,,
2598,WP_036930488.1,,,,,
2599,WP_036930491.1,,,,,
2600,WP_036930494.1,,,,,
2601,WP_036930497.1,K06995,09190 Not Included in Pathway or Brite,09194 Poorly characterized,99997 Function unknown,K06995  K06995; uncharacterized protein
2602,WP_036930500.1,,,,,
2603,WP_036930502.1,,,,,
2604,WP_036930507.1,K00677,09100 Metabolism,09107 Glycan biosynthesis and metabolism,00540 Lipopolysaccharide biosynthesis [PATH:ko00540],K00677  lpxA; UDP-N-acetylglucosamine acyltransferase [EC:2.3.1.129]
2605,WP_036930507.1,K00677,09160 Human Diseases,09175 Drug resistance: antimicrobial,01503 Cationic antimicrobial peptide (CAMP) resistance [PATH:ko01503],K00677  lpxA; UDP-N-acetylglucosamine acyltransferase [EC:2.3.1.129]
2606,WP_036930507.1,K00677,09180 Brite Hierarchies,09181 Protein families: metabolism,01005 Lipopolysaccharide biosynthesis proteins [BR:ko01005],K00677  lpxA; UDP-N-acetylglucosamine acyltransferase [EC:2.3.1.129]
2607,WP_036930508.1,,,,,
2608,WP_036930510.1,,,,,
2609,WP_036930527.1,,,,,
2610,WP_036930534.1,,,,,
2611,WP_036930537.1,,,,,
2612,WP_036930543.1,K03536,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03016 Transfer RNA biogenesis [BR:ko03016],K03536  rnpA; ribonuclease P protein component [EC:3.1.26.5]
2613,WP_036930545.1,,,,,
2614,WP_036930552.1,,,,,
2615,WP_036930555.1,,,,,
2616,WP_036930560.1,,,,,
2617,WP_036930563.1,K00099,09100 Metabolism,09109 Metabolism of terpenoids and polyketides,00900 Terpenoid backbone biosynthesis [PATH:ko00900],K00099  dxr; 1-deoxy-D-xylulose-5-phosphate reductoisomerase [EC:1.1.1.267]
2618,WP_036930565.1,,,,,
2619,WP_036930567.1,,,,,
2620,WP_036930569.1,,,,,
2621,WP_036930572.1,,,,,
2622,WP_036930574.1,,,,,
2623,WP_036930577.1,,,,,
2624,WP_036930584.1,,,,,
2625,WP_036930592.1,K00821,09100 Metabolism,09105 Amino acid metabolism,00300 Lysine biosynthesis [PATH:ko00300],K00821  argD; acetylornithine/N-succinyldiaminopimelate aminotransferase [EC:2.6.1.11 2.6.1.17]
2626,WP_036930592.1,K00821,09100 Metabolism,09105 Amino acid metabolism,00220 Arginine biosynthesis [PATH:ko00220],K00821  argD; acetylornithine/N-succinyldiaminopimelate aminotransferase [EC:2.6.1.11 2.6.1.17]
2627,WP_036930592.1,K00821,09180 Brite Hierarchies,09181 Protein families: metabolism,01007 Amino acid related enzymes [BR:ko01007],K00821  argD; acetylornithine/N-succinyldiaminopimelate aminotransferase [EC:2.6.1.11 2.6.1.17]
2628,WP_036930597.1,,,,,
2629,WP_036930629.1,,,,,
2630,WP_036930637.1,,,,,
2631,WP_036930656.1,,,,,
2632,WP_036930659.1,,,,,
2633,WP_036930663.1,,,,,
2634,WP_036930668.1,,,,,
2635,WP_036930671.1,,,,,
2636,WP_036930685.1,,,,,
2637,WP_036930687.1,,,,,
2638,WP_036930691.1,,,,,
2639,WP_036930704.1,,,,,
2640,WP_036930706.1,,,,,
2641,WP_036930709.1,,,,,
2642,WP_036930713.1,K01000,09100 Metabolism,09107 Glycan biosynthesis and metabolism,00550 Peptidoglycan biosynthesis [PATH:ko00550],K01000  mraY; phospho-N-acetylmuramoyl-pentapeptide-transferase [EC:2.7.8.13]
2643,WP_036930713.1,K01000,09160 Human Diseases,09175 Drug resistance: antimicrobial,01502 Vancomycin resistance [PATH:ko01502],K01000  mraY; phospho-N-acetylmuramoyl-pentapeptide-transferase [EC:2.7.8.13]
2644,WP_036930713.1,K01000,09180 Brite Hierarchies,09181 Protein families: metabolism,01011 Peptidoglycan biosynthesis and degradation proteins [BR:ko01011],K01000  mraY; phospho-N-acetylmuramoyl-pentapeptide-transferase [EC:2.7.8.13]
2645,WP_036930715.1,K00696,09100 Metabolism,09101 Carbohydrate metabolism,00500 Starch and sucrose metabolism [PATH:ko00500],K00696  E2.4.1.14; sucrose-phosphate synthase [EC:2.4.1.14]
2646,WP_036930720.1,K03625,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03021 Transcription machinery [BR:ko03021],K03625  nusB; transcription antitermination protein NusB
2647,WP_036930720.1,K03625,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03009 Ribosome biogenesis [BR:ko03009],K03625  nusB; transcription antitermination protein NusB
2648,WP_036930725.1,K07742,09190 Not Included in Pathway or Brite,09194 Poorly characterized,99997 Function unknown,K07742  ylxR; uncharacterized protein
2649,WP_036930728.1,K06891,09190 Not Included in Pathway or Brite,09192 Unclassified: genetic information processing,99975 Protein processing,K06891  clpS; ATP-dependent Clp protease adaptor protein ClpS
2650,WP_036930734.1,,,,,
2651,WP_036930738.1,K00688,09100 Metabolism,09101 Carbohydrate metabolism,00500 Starch and sucrose metabolism [PATH:ko00500],"K00688  PYG, glgP; glycogen phosphorylase [EC:2.4.1.1]"
2652,WP_036930738.1,K00688,09140 Cellular Processes,09143 Cell growth and death,04217 Necroptosis [PATH:ko04217],"K00688  PYG, glgP; glycogen phosphorylase [EC:2.4.1.1]"
2653,WP_036930738.1,K00688,09140 Cellular Processes,09145 Cellular community - prokaryotes,02026 Biofilm formation - Escherichia coli [PATH:ko02026],"K00688  PYG, glgP; glycogen phosphorylase [EC:2.4.1.1]"
2654,WP_036930738.1,K00688,09150 Organismal Systems,09152 Endocrine system,04910 Insulin signaling pathway [PATH:ko04910],"K00688  PYG, glgP; glycogen phosphorylase [EC:2.4.1.1]"
2655,WP_036930738.1,K00688,09150 Organismal Systems,09152 Endocrine system,04922 Glucagon signaling pathway [PATH:ko04922],"K00688  PYG, glgP; glycogen phosphorylase [EC:2.4.1.1]"
2656,WP_036930738.1,K00688,09160 Human Diseases,09167 Endocrine and metabolic disease,04931 Insulin resistance [PATH:ko04931],"K00688  PYG, glgP; glycogen phosphorylase [EC:2.4.1.1]"
2657,WP_036930740.1,K03664,09190 Not Included in Pathway or Brite,09192 Unclassified: genetic information processing,99975 Protein processing,K03664  smpB; SsrA-binding protein
2658,WP_036930740.1,K03664,09190 Not Included in Pathway or Brite,09193 Unclassified: signaling and cellular processes,99979 Unclassified viral proteins,K03664  smpB; SsrA-binding protein
2659,WP_036930743.1,,,,,
2660,WP_036930746.1,K23054,09190 Not Included in Pathway or Brite,09191 Unclassified: metabolism,99980 Enzymes with EC numbers,K23054  desC; sn-1 stearoyl-lipid 9-desaturase [EC:1.14.19.28]
2661,WP_036930751.1,K02303,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00860 Porphyrin metabolism [PATH:ko00860],K02303  cobA; uroporphyrin-III C-methyltransferase [EC:2.1.1.107]
