,protein_id,path_id,main,sub,path,ecpath
4979,WP_061486424.1,K00799,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02000 Transporters [BR:ko02000],"K00799  GST, gst; glutathione S-transferase [EC:2.5.1.18]"
4980,WP_061486425.1,K04063,09190 Not Included in Pathway or Brite,09191 Unclassified: metabolism,99980 Enzymes with EC numbers,"K04063  osmC, ohr; lipoyl-dependent peroxiredoxin [EC:1.11.1.28]"
4981,WP_061486426.1,K07304,09190 Not Included in Pathway or Brite,09191 Unclassified: metabolism,99980 Enzymes with EC numbers,K07304  msrA; peptide-methionine (S)-S-oxide reductase [EC:1.8.4.11]
4982,WP_061486427.1,,,,,
4983,WP_061486430.1,K00616,09100 Metabolism,09101 Carbohydrate metabolism,00030 Pentose phosphate pathway [PATH:ko00030],"K00616  E2.2.1.2, talA, talB; transaldolase [EC:2.2.1.2]"
4984,WP_061486431.1,K01810,09100 Metabolism,09101 Carbohydrate metabolism,00010 Glycolysis / Gluconeogenesis [PATH:ko00010],"K01810  GPI, pgi; glucose-6-phosphate isomerase [EC:5.3.1.9]"
4985,WP_061486431.1,K01810,09100 Metabolism,09101 Carbohydrate metabolism,00030 Pentose phosphate pathway [PATH:ko00030],"K01810  GPI, pgi; glucose-6-phosphate isomerase [EC:5.3.1.9]"
4986,WP_061486431.1,K01810,09100 Metabolism,09101 Carbohydrate metabolism,00500 Starch and sucrose metabolism [PATH:ko00500],"K01810  GPI, pgi; glucose-6-phosphate isomerase [EC:5.3.1.9]"
4987,WP_061486431.1,K01810,09100 Metabolism,09101 Carbohydrate metabolism,00520 Amino sugar and nucleotide sugar metabolism [PATH:ko00520],"K01810  GPI, pgi; glucose-6-phosphate isomerase [EC:5.3.1.9]"
4988,WP_061486431.1,K01810,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,04147 Exosome [BR:ko04147],"K01810  GPI, pgi; glucose-6-phosphate isomerase [EC:5.3.1.9]"
4989,WP_061486432.1,K03648,09120 Genetic Information Processing,09124 Replication and repair,03410 Base excision repair [PATH:ko03410],"K03648  UNG, UDG; uracil-DNA glycosylase [EC:3.2.2.27]"
4990,WP_061486432.1,K03648,09160 Human Diseases,09163 Immune disease,05340 Primary immunodeficiency [PATH:ko05340],"K03648  UNG, UDG; uracil-DNA glycosylase [EC:3.2.2.27]"
4991,WP_061486432.1,K03648,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03400 DNA repair and recombination proteins [BR:ko03400],"K03648  UNG, UDG; uracil-DNA glycosylase [EC:3.2.2.27]"
4992,WP_061486433.1,K01733,09100 Metabolism,09105 Amino acid metabolism,"00260 Glycine, serine and threonine metabolism [PATH:ko00260]",K01733  thrC; threonine synthase [EC:4.2.3.1]
4993,WP_061486433.1,K01733,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00750 Vitamin B6 metabolism [PATH:ko00750],K01733  thrC; threonine synthase [EC:4.2.3.1]
4994,WP_061486434.1,K12524,09100 Metabolism,09105 Amino acid metabolism,"00260 Glycine, serine and threonine metabolism [PATH:ko00260]",K12524  thrA; bifunctional aspartokinase / homoserine dehydrogenase 1 [EC:2.7.2.4 1.1.1.3]
4995,WP_061486434.1,K12524,09100 Metabolism,09105 Amino acid metabolism,00270 Cysteine and methionine metabolism [PATH:ko00270],K12524  thrA; bifunctional aspartokinase / homoserine dehydrogenase 1 [EC:2.7.2.4 1.1.1.3]
4996,WP_061486434.1,K12524,09100 Metabolism,09105 Amino acid metabolism,00300 Lysine biosynthesis [PATH:ko00300],K12524  thrA; bifunctional aspartokinase / homoserine dehydrogenase 1 [EC:2.7.2.4 1.1.1.3]
4997,WP_061486434.1,K12524,09100 Metabolism,09110 Biosynthesis of other secondary metabolites,00261 Monobactam biosynthesis [PATH:ko00261],K12524  thrA; bifunctional aspartokinase / homoserine dehydrogenase 1 [EC:2.7.2.4 1.1.1.3]
4998,WP_061486435.1,,,,,
4999,WP_061486436.1,,,,,
5000,WP_061486437.1,,,,,
5001,WP_061486438.1,,,,,
5002,WP_061486439.1,,,,,
5003,WP_061486440.1,K03325,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02000 Transporters [BR:ko02000],"K03325  ACR3, arsB; arsenite transporter"
5004,WP_061486441.1,,,,,
5005,WP_061486442.1,,,,,
5006,WP_061486443.1,K01505,09100 Metabolism,09105 Amino acid metabolism,00270 Cysteine and methionine metabolism [PATH:ko00270],K01505  E3.5.99.7; 1-aminocyclopropane-1-carboxylate deaminase [EC:3.5.99.7]
5007,WP_061486444.1,K21053,09100 Metabolism,09104 Nucleotide metabolism,00230 Purine metabolism [PATH:ko00230],K21053  ade; adenine deaminase [EC:3.5.4.2]
5008,WP_061486445.1,,,,,
5009,WP_061486446.1,,,,,
5010,WP_061486448.1,,,,,
5011,WP_061486449.1,,,,,
5012,WP_061486450.1,,,,,
5013,WP_061486451.1,K07121,09190 Not Included in Pathway or Brite,09194 Poorly characterized,99997 Function unknown,K07121  K07121; uncharacterized protein
5014,WP_061486452.1,K07460,09190 Not Included in Pathway or Brite,09192 Unclassified: genetic information processing,99976 Replication and repair,K07460  yraN; putative endonuclease
5015,WP_061486453.1,,,,,
5016,WP_061486454.1,K03297,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02000 Transporters [BR:ko02000],"K03297  emrE, qac, mmr, smr; small multidrug resistance pump"
5017,WP_061486455.1,K07778,09130 Environmental Information Processing,09132 Signal transduction,02020 Two-component system [PATH:ko02020],"K07778  desK; two-component system, NarL family, sensor histidine kinase DesK [EC:2.7.13.3]"
5018,WP_061486455.1,K07778,09180 Brite Hierarchies,09181 Protein families: metabolism,01001 Protein kinases [BR:ko01001],"K07778  desK; two-component system, NarL family, sensor histidine kinase DesK [EC:2.7.13.3]"
5019,WP_061486455.1,K07778,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02022 Two-component system [BR:ko02022],"K07778  desK; two-component system, NarL family, sensor histidine kinase DesK [EC:2.7.13.3]"
5020,WP_061486456.1,,,,,
5021,WP_061486457.1,,,,,
5022,WP_061486458.1,,,,,
5023,WP_061486459.1,K01659,09100 Metabolism,09101 Carbohydrate metabolism,00640 Propanoate metabolism [PATH:ko00640],K01659  prpC; 2-methylcitrate synthase [EC:2.3.3.5]
5024,WP_061486460.1,K20455,09100 Metabolism,09101 Carbohydrate metabolism,00640 Propanoate metabolism [PATH:ko00640],K20455  acnD; 2-methylcitrate dehydratase (2-methyl-trans-aconitate forming) [EC:4.2.1.117]
5025,WP_061486461.1,K09788,09100 Metabolism,09101 Carbohydrate metabolism,00640 Propanoate metabolism [PATH:ko00640],K09788  prpF; 2-methylaconitate isomerase [EC:5.3.3.-]
5026,WP_061486462.1,,,,,
5027,WP_061486463.1,K08981,09190 Not Included in Pathway or Brite,09194 Poorly characterized,99996 General function prediction only,K08981  K08981; putative membrane protein
5028,WP_061486464.1,K09167,09190 Not Included in Pathway or Brite,09194 Poorly characterized,99997 Function unknown,K09167  K09167; uncharacterized protein
5029,WP_061486465.1,,,,,
5030,WP_061486466.1,K02227,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00860 Porphyrin metabolism [PATH:ko00860],"K02227  cbiB, cobD; adenosylcobinamide-phosphate synthase [EC:6.3.1.10]"
5031,WP_061486467.1,,,,,
5032,WP_061486468.1,,,,,
5033,WP_061486469.1,,,,,
5034,WP_061486470.1,K09001,09100 Metabolism,09101 Carbohydrate metabolism,00520 Amino sugar and nucleotide sugar metabolism [PATH:ko00520],K09001  anmK; anhydro-N-acetylmuramic acid kinase [EC:2.7.1.170]
5035,WP_061486471.1,,,,,
5036,WP_061486472.1,K02429,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02000 Transporters [BR:ko02000],"K02429  fucP; MFS transporter, FHS family, L-fucose permease"
5037,WP_061486473.1,K10680,09100 Metabolism,09111 Xenobiotics biodegradation and metabolism,00633 Nitrotoluene degradation [PATH:ko00633],K10680  nemA; N-ethylmaleimide reductase [EC:1.-.-.-]
5038,WP_061486474.1,K01740,09100 Metabolism,09105 Amino acid metabolism,00270 Cysteine and methionine metabolism [PATH:ko00270],K01740  metY; O-acetylhomoserine (thiol)-lyase [EC:2.5.1.49]
5039,WP_061486475.1,,,,,
5040,WP_061486476.1,K00799,09100 Metabolism,09106 Metabolism of other amino acids,00480 Glutathione metabolism [PATH:ko00480],"K00799  GST, gst; glutathione S-transferase [EC:2.5.1.18]"
5041,WP_061486476.1,K00799,09100 Metabolism,09111 Xenobiotics biodegradation and metabolism,00980 Metabolism of xenobiotics by cytochrome P450 [PATH:ko00980],"K00799  GST, gst; glutathione S-transferase [EC:2.5.1.18]"
5042,WP_061486476.1,K00799,09100 Metabolism,09111 Xenobiotics biodegradation and metabolism,00982 Drug metabolism - cytochrome P450 [PATH:ko00982],"K00799  GST, gst; glutathione S-transferase [EC:2.5.1.18]"
5043,WP_061486476.1,K00799,09100 Metabolism,09111 Xenobiotics biodegradation and metabolism,00983 Drug metabolism - other enzymes [PATH:ko00983],"K00799  GST, gst; glutathione S-transferase [EC:2.5.1.18]"
5044,WP_061486476.1,K00799,09150 Organismal Systems,09149 Aging,04212 Longevity regulating pathway - worm [PATH:ko04212],"K00799  GST, gst; glutathione S-transferase [EC:2.5.1.18]"
5045,WP_061486476.1,K00799,09160 Human Diseases,09161 Cancer: overview,05200 Pathways in cancer [PATH:ko05200],"K00799  GST, gst; glutathione S-transferase [EC:2.5.1.18]"
5046,WP_061486476.1,K00799,09160 Human Diseases,09161 Cancer: overview,05204 Chemical carcinogenesis - DNA adducts [PATH:ko05204],"K00799  GST, gst; glutathione S-transferase [EC:2.5.1.18]"
5047,WP_061486476.1,K00799,09160 Human Diseases,09161 Cancer: overview,05207 Chemical carcinogenesis - receptor activation [PATH:ko05207],"K00799  GST, gst; glutathione S-transferase [EC:2.5.1.18]"
5048,WP_061486476.1,K00799,09160 Human Diseases,09161 Cancer: overview,05208 Chemical carcinogenesis - reactive oxygen species [PATH:ko05208],"K00799  GST, gst; glutathione S-transferase [EC:2.5.1.18]"
5049,WP_061486476.1,K00799,09160 Human Diseases,09162 Cancer: specific types,05225 Hepatocellular carcinoma [PATH:ko05225],"K00799  GST, gst; glutathione S-transferase [EC:2.5.1.18]"
5050,WP_061486476.1,K00799,09160 Human Diseases,09166 Cardiovascular disease,05418 Fluid shear stress and atherosclerosis [PATH:ko05418],"K00799  GST, gst; glutathione S-transferase [EC:2.5.1.18]"
5051,WP_061486476.1,K00799,09160 Human Diseases,09176 Drug resistance: antineoplastic,01524 Platinum drug resistance [PATH:ko01524],"K00799  GST, gst; glutathione S-transferase [EC:2.5.1.18]"
5052,WP_061486476.1,K00799,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02000 Transporters [BR:ko02000],"K00799  GST, gst; glutathione S-transferase [EC:2.5.1.18]"
5053,WP_061486477.1,K23753,09190 Not Included in Pathway or Brite,09191 Unclassified: metabolism,99980 Enzymes with EC numbers,"K23753  ppk2, pap; AMP-polyphosphate phosphotransferase [EC:2.7.4.33]"
5054,WP_061486478.1,K03609,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03036 Chromosome and associated proteins [BR:ko03036],K03609  minD; septum site-determining protein MinD
5055,WP_061486478.1,K03609,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,04812 Cytoskeleton proteins [BR:ko04812],K03609  minD; septum site-determining protein MinD
5056,WP_061486479.1,K03610,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03036 Chromosome and associated proteins [BR:ko03036],K03610  minC; septum site-determining protein MinC
5057,WP_061486479.1,K03610,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,04812 Cytoskeleton proteins [BR:ko04812],K03610  minC; septum site-determining protein MinC
5058,WP_061486480.1,,,,,
5059,WP_061486481.1,,,,,
5060,WP_061486482.1,K03322,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02000 Transporters [BR:ko02000],K03322  mntH; manganese transport protein
5061,WP_061486484.1,K00655,09100 Metabolism,09103 Lipid metabolism,00561 Glycerolipid metabolism [PATH:ko00561],K00655  plsC; 1-acyl-sn-glycerol-3-phosphate acyltransferase [EC:2.3.1.51]
5062,WP_061486484.1,K00655,09100 Metabolism,09103 Lipid metabolism,00564 Glycerophospholipid metabolism [PATH:ko00564],K00655  plsC; 1-acyl-sn-glycerol-3-phosphate acyltransferase [EC:2.3.1.51]
5063,WP_061486484.1,K00655,09180 Brite Hierarchies,09181 Protein families: metabolism,01004 Lipid biosynthesis proteins [BR:ko01004],K00655  plsC; 1-acyl-sn-glycerol-3-phosphate acyltransferase [EC:2.3.1.51]
5064,WP_061486485.1,,,,,
5065,WP_061486486.1,,,,,
5066,WP_061486487.1,K01873,09120 Genetic Information Processing,09122 Translation,00970 Aminoacyl-tRNA biosynthesis [PATH:ko00970],"K01873  VARS, valS; valyl-tRNA synthetase [EC:6.1.1.9]"
5067,WP_061486487.1,K01873,09180 Brite Hierarchies,09181 Protein families: metabolism,01007 Amino acid related enzymes [BR:ko01007],"K01873  VARS, valS; valyl-tRNA synthetase [EC:6.1.1.9]"
5068,WP_061486487.1,K01873,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03016 Transfer RNA biogenesis [BR:ko03016],"K01873  VARS, valS; valyl-tRNA synthetase [EC:6.1.1.9]"
5069,WP_061486488.1,K02339,09120 Genetic Information Processing,09124 Replication and repair,03030 DNA replication [PATH:ko03030],K02339  holC; DNA polymerase III subunit chi [EC:2.7.7.7]
5070,WP_061486488.1,K02339,09120 Genetic Information Processing,09124 Replication and repair,03430 Mismatch repair [PATH:ko03430],K02339  holC; DNA polymerase III subunit chi [EC:2.7.7.7]
5071,WP_061486488.1,K02339,09120 Genetic Information Processing,09124 Replication and repair,03440 Homologous recombination [PATH:ko03440],K02339  holC; DNA polymerase III subunit chi [EC:2.7.7.7]
5072,WP_061486488.1,K02339,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03032 DNA replication proteins [BR:ko03032],K02339  holC; DNA polymerase III subunit chi [EC:2.7.7.7]
5073,WP_061486488.1,K02339,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03400 DNA repair and recombination proteins [BR:ko03400],K02339  holC; DNA polymerase III subunit chi [EC:2.7.7.7]
5074,WP_061486490.1,,,,,
5075,WP_061486491.1,,,,,
5076,WP_061486492.1,,,,,
5077,WP_061486494.1,,,,,
5078,WP_061486495.1,,,,,
5079,WP_061486496.1,,,,,
5080,WP_061486497.1,,,,,
5081,WP_061486498.1,,,,,
5082,WP_061486499.1,K03923,09190 Not Included in Pathway or Brite,09191 Unclassified: metabolism,99980 Enzymes with EC numbers,K03923  mdaB; NADPH dehydrogenase (quinone) [EC:1.6.5.10]
5083,WP_061486500.1,,,,,
5084,WP_061486501.1,K03657,09120 Genetic Information Processing,09124 Replication and repair,03420 Nucleotide excision repair [PATH:ko03420],"K03657  uvrD, pcrA; ATP-dependent DNA helicase UvrD/PcrA [EC:5.6.2.4]"
5085,WP_061486501.1,K03657,09120 Genetic Information Processing,09124 Replication and repair,03430 Mismatch repair [PATH:ko03430],"K03657  uvrD, pcrA; ATP-dependent DNA helicase UvrD/PcrA [EC:5.6.2.4]"
5086,WP_061486501.1,K03657,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03400 DNA repair and recombination proteins [BR:ko03400],"K03657  uvrD, pcrA; ATP-dependent DNA helicase UvrD/PcrA [EC:5.6.2.4]"
5087,WP_061486502.1,,,,,
5088,WP_061486503.1,,,,,
5089,WP_061486505.1,,,,,
5090,WP_061486506.1,K02014,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02000 Transporters [BR:ko02000],K02014  TC.FEV.OM; iron complex outermembrane recepter protein
5091,WP_061486507.1,K07645,09130 Environmental Information Processing,09132 Signal transduction,02020 Two-component system [PATH:ko02020],"K07645  qseC; two-component system, OmpR family, sensor histidine kinase QseC [EC:2.7.13.3]"
5092,WP_061486507.1,K07645,09140 Cellular Processes,09145 Cellular community - prokaryotes,02024 Quorum sensing [PATH:ko02024],"K07645  qseC; two-component system, OmpR family, sensor histidine kinase QseC [EC:2.7.13.3]"
5093,WP_061486507.1,K07645,09180 Brite Hierarchies,09181 Protein families: metabolism,01001 Protein kinases [BR:ko01001],"K07645  qseC; two-component system, OmpR family, sensor histidine kinase QseC [EC:2.7.13.3]"
5094,WP_061486507.1,K07645,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02022 Two-component system [BR:ko02022],"K07645  qseC; two-component system, OmpR family, sensor histidine kinase QseC [EC:2.7.13.3]"
5095,WP_061486508.1,,,,,
5096,WP_061486509.1,,,,,
5097,WP_061486511.1,,,,,
5098,WP_061486512.1,K01251,09100 Metabolism,09105 Amino acid metabolism,00270 Cysteine and methionine metabolism [PATH:ko00270],"K01251  E3.3.1.1, ahcY; adenosylhomocysteinase [EC:3.3.1.1]"
5099,WP_061486512.1,K01251,09180 Brite Hierarchies,09181 Protein families: metabolism,01009 Protein phosphatases and associated proteins [BR:ko01009],"K01251  E3.3.1.1, ahcY; adenosylhomocysteinase [EC:3.3.1.1]"
5100,WP_061486512.1,K01251,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,04147 Exosome [BR:ko04147],"K01251  E3.3.1.1, ahcY; adenosylhomocysteinase [EC:3.3.1.1]"
5101,WP_061486513.1,,,,,
5102,WP_061486514.1,K02030,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02000 Transporters [BR:ko02000],K02030  ABC.PA.S; polar amino acid transport system substrate-binding protein
5103,WP_061486515.1,,,,,
5104,WP_061486516.1,K01990,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02000 Transporters [BR:ko02000],K01990  ABC-2.A; ABC-2 type transport system ATP-binding protein
5105,WP_061486517.1,K01255,09100 Metabolism,09106 Metabolism of other amino acids,00480 Glutathione metabolism [PATH:ko00480],"K01255  CARP, pepA; leucyl aminopeptidase [EC:3.4.11.1]"
5106,WP_061486517.1,K01255,09180 Brite Hierarchies,09181 Protein families: metabolism,01002 Peptidases and inhibitors [BR:ko01002],"K01255  CARP, pepA; leucyl aminopeptidase [EC:3.4.11.1]"
5107,WP_061486518.1,K06138,09190 Not Included in Pathway or Brite,09194 Poorly characterized,99996 General function prediction only,K06138  pqqD; pyrroloquinoline quinone biosynthesis protein D
5108,WP_061486519.1,K06139,09190 Not Included in Pathway or Brite,09191 Unclassified: metabolism,99980 Enzymes with EC numbers,K06139  pqqE; PqqA peptide cyclase [EC:1.21.98.4]
5109,WP_061486520.1,,,,,
5110,WP_061486521.1,,,,,
5111,WP_061486522.1,,,,,
5112,WP_061486523.1,,,,,
5113,WP_061486524.1,,,,,
5114,WP_061486525.1,K20975,09130 Environmental Information Processing,09132 Signal transduction,02020 Two-component system [PATH:ko02020],"K20975  K20975; two-component system, sensor histidine kinase [EC:2.7.13.3]"
5115,WP_061486525.1,K20975,09140 Cellular Processes,09145 Cellular community - prokaryotes,02025 Biofilm formation - Pseudomonas aeruginosa [PATH:ko02025],"K20975  K20975; two-component system, sensor histidine kinase [EC:2.7.13.3]"
